country,year,wave,sex,age_6,education_c,education_l,A124_02,A124_06,A124_07,A124_08,A124_09,C002,E036,E037,E039,F114A,F115,F116,F117,F118,F119,F120,F121,F122,F123,G006,E069_01,E069_02,E069_04,E069_05,E069_06,E069_07,E069_08,E069_13,E069_17
URY,2022,7,2,5,858108,3,0,0,0,1,0,1,5,6,5,1,1,1,1,-2,1,-2,-2,5,-2,-2,4,4,4,2,4,4,1,4,3
URY,2022,7,2,5,858108,3,0,0,0,0,0,2,6,8,5,6,5,2,2,10,3,9,10,9,5,2,4,4,4,1,3,2,2,3,3
URY,2022,7,1,6,858108,3,0,0,0,0,0,3,7,8,5,10,1,1,1,5,1,5,5,1,1,1,3,3,3,3,1,1,1,2,1
URY,2022,7,1,5,858108,3,0,0,0,0,0,1,10,10,5,2,5,1,1,10,5,10,10,1,5,2,4,3,3,1,3,3,2,3,2
URY,2022,7,1,6,858108,3,0,0,0,1,0,1,6,3,5,1,1,1,1,1,1,1,7,1,1,1,2,2,2,4,3,2,2,2,3
URY,2022,7,1,6,858108,3,0,0,0,1,0,2,5,4,1,1,1,1,1,5,1,5,10,5,1,1,1,1,1,1,1,1,1,1,1
URY,2022,7,1,6,858108,3,1,0,1,1,1,1,2,8,1,1,-1,10,-2,10,1,-1,1,1,1,1,1,1,3,3,1,1,3,3,1
URY,2022,7,2,3,858108,3,0,0,0,1,0,1,5,6,4,3,1,1,5,9,4,5,10,7,7,1,3,2,2,4,1,2,2,3,1
URY,2022,7,2,4,858105,3,0,0,0,0,0,1,5,5,7,1,1,1,1,5,2,1,5,1,5,2,3,3,4,4,4,4,4,4,4
URY,2022,7,2,5,858106,3,0,0,0,0,0,1,1,10,1,1,1,1,1,5,5,1,5,1,1,1,1,3,4,4,3,4,3,4,3
URY,2022,7,2,5,858106,3,0,0,0,0,0,2,1,1,10,1,1,5,1,10,1,1,10,5,1,1,2,2,4,4,2,4,2,2,4
URY,2022,7,2,5,858106,3,0,0,0,1,0,1,5,3,8,1,1,1,1,6,1,1,5,6,1,1,3,1,3,3,1,3,3,3,1
URY,2022,7,2,4,858108,3,0,0,0,0,0,2,4,8,4,1,1,1,1,10,8,5,8,5,5,1,2,2,3,3,2,3,2,2,2
URY,2022,7,2,4,858107,3,0,0,0,1,0,1,8,1,1,1,1,1,1,10,5,10,10,8,1,1,3,2,2,4,2,2,4,2,2
URY,2022,7,2,5,858108,3,0,0,0,0,0,1,5,5,3,1,1,3,2,6,1,1,5,4,1,1,3,2,2,4,2,3,3,3,1
URY,2022,7,2,5,858105,3,0,0,0,1,0,3,5,1,1,1,1,1,1,10,10,5,10,10,3,2,4,3,3,4,1,2,2,2,1
URY,2022,7,2,5,858107,3,0,0,0,1,0,2,5,2,4,1,2,1,1,9,5,3,6,1,1,2,4,2,2,4,2,2,1,4,2
URY,2022,7,2,6,858108,3,0,0,0,1,0,2,10,10,10,1,1,1,1,10,10,10,10,10,5,1,4,4,4,2,4,2,2,4,3
URY,2022,7,1,5,858105,3,0,0,0,1,0,1,1,10,1,1,1,1,1,10,10,10,10,10,1,1,2,-1,3,1,1,2,2,1,1
URY,2022,7,2,5,858103,1,0,0,0,1,0,1,3,7,-1,10,1,4,1,8,3,6,9,9,9,1,2,2,3,3,2,2,2,3,2
URY,2022,7,2,5,858103,1,0,0,0,0,0,1,3,10,10,1,1,1,1,9,10,9,10,5,1,1,3,3,2,4,4,2,2,1,3
URY,2022,7,2,5,858103,1,0,0,0,1,0,1,1,10,1,1,1,1,1,10,1,10,10,10,1,1,4,4,4,1,4,4,4,4,2
URY,2022,7,2,5,858103,1,0,0,0,0,0,1,5,6,10,1,5,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,2,4
URY,2022,7,2,5,858103,1,0,0,0,1,1,1,-1,1,6,1,1,1,1,1,1,1,5,1,1,1,1,2,4,4,2,-1,-1,2,2
URY,2022,7,2,5,858103,1,0,1,0,1,0,1,5,10,1,1,3,3,1,10,10,1,5,1,1,1,4,3,3,3,1,3,3,4,3
URY,2022,7,2,6,858108,3,0,0,0,0,0,1,1,10,1,1,1,1,1,10,1,2,4,2,1,1,2,1,1,3,1,2,2,2,2
URY,2022,7,2,1,858108,3,0,0,0,0,0,1,4,5,5,8,1,1,1,1,1,9,1,-2,1,1,3,1,3,4,1,4,3,3,1
URY,2022,7,2,5,858103,1,0,0,0,1,0,2,1,10,5,1,1,1,1,10,1,1,1,10,1,1,3,3,4,3,3,3,2,2,3
URY,2022,7,2,5,858103,1,0,0,0,1,0,3,1,10,1,1,10,1,1,10,10,1,10,10,10,3,1,2,2,4,1,4,2,3,2
URY,2022,7,2,6,858104,2,0,0,0,0,0,1,-1,10,-1,-1,1,10,1,6,6,1,1,1,1,2,2,2,2,4,3,2,3,3,2
URY,2022,7,2,5,858103,1,0,0,0,1,0,2,4,1,1,1,1,1,1,10,1,1,10,10,1,1,1,1,2,4,1,3,2,2,2
URY,2022,7,2,5,858103,1,0,0,0,1,0,1,1,1,6,1,10,1,1,6,9,1,10,8,9,1,3,1,3,4,3,1,4,1,3
URY,2022,7,2,5,858103,1,0,0,0,0,0,1,2,6,10,1,1,1,1,1,1,1,1,1,1,1,4,2,4,4,4,4,4,4,4
URY,2022,7,2,5,858103,1,0,0,0,0,0,1,10,1,10,1,1,10,1,1,5,1,5,1,1,1,3,1,2,4,1,2,2,3,2
URY,2022,7,2,5,858103,1,0,0,0,1,1,1,1,10,1,1,10,1,1,1,1,1,10,1,1,1,1,3,4,4,4,2,2,4,2
URY,2022,7,2,3,858102,1,0,0,0,1,0,1,2,10,1,2,2,7,2,1,1,1,10,8,1,1,2,4,3,4,2,4,3,4,3
URY,2022,7,2,6,858104,2,0,0,0,1,0,1,-2,9,9,8,1,1,1,9,1,1,1,-2,1,1,3,1,3,3,1,3,4,3,3
URY,2022,7,2,6,858104,2,0,0,0,1,0,1,-1,10,10,1,-1,1,1,10,10,10,10,1,1,1,-2,2,-1,-2,1,-1,-2,-1,1
URY,2022,7,2,6,858103,1,0,0,0,1,0,2,8,6,6,1,2,1,1,7,3,7,9,8,1,1,1,3,4,3,3,3,1,3,1
URY,2022,7,2,6,858103,1,0,0,0,0,0,2,1,10,1,1,1,1,1,6,5,7,8,8,1,1,2,3,4,1,3,4,3,3,3
URY,2022,7,2,3,858105,3,0,0,0,0,0,1,3,3,6,8,3,8,7,5,8,7,8,6,3,2,3,4,4,4,3,3,1,4,2
URY,2022,7,2,3,858104,2,0,0,0,1,0,1,9,8,2,2,3,2,1,5,5,6,5,6,5,1,3,1,2,2,2,2,2,2,1
URY,2022,7,2,6,858104,2,0,0,1,1,0,1,-1,10,10,10,1,10,1,5,1,10,6,10,10,1,3,-1,2,-1,2,-1,2,2,2
URY,2022,7,2,6,858104,2,1,0,1,1,1,1,10,1,-1,10,1,1,10,10,10,1,10,10,10,1,-1,-1,-1,-1,1,4,2,-1,1
URY,2022,7,2,5,858104,2,0,0,0,0,0,2,5,6,3,1,5,3,1,10,5,5,10,10,5,1,3,2,2,2,2,2,2,2,2
URY,2022,7,2,6,858103,1,0,0,0,0,0,3,8,4,7,5,-1,3,1,-1,1,9,10,10,1,2,3,4,3,3,4,3,3,3,3
URY,2022,7,2,6,858103,1,0,0,0,0,0,3,10,10,1,1,1,1,1,10,1,5,5,1,1,1,4,3,3,1,3,3,3,3,3
URY,2022,7,2,6,858103,1,0,0,0,1,0,1,-1,1,-1,1,1,1,1,7,5,-1,9,9,5,1,-2,2,3,4,4,4,3,3,4
URY,2022,7,2,6,858104,2,0,0,0,1,0,1,5,1,1,1,1,5,1,5,3,5,5,1,1,1,2,2,2,3,2,2,2,2,2
URY,2022,7,2,6,858104,2,0,0,0,0,0,2,1,6,5,1,1,1,1,10,7,5,10,10,8,1,2,2,2,2,2,1,2,2,1
URY,2022,7,2,6,858104,2,0,0,0,0,0,1,-1,2,5,1,1,1,1,6,5,3,7,1,1,1,3,1,2,4,1,2,2,-1,2
URY,2022,7,2,6,858104,2,0,0,0,1,1,1,2,6,5,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1
URY,2022,7,2,6,858104,2,0,0,0,1,0,-2,1,1,10,1,1,1,1,3,3,1,8,3,1,1,4,1,4,4,1,3,3,1,2
URY,2022,7,2,6,858104,2,0,0,0,1,0,1,5,6,6,1,1,1,1,7,3,1,6,5,1,1,3,-1,2,3,1,1,2,-1,1
URY,2022,7,2,6,858104,2,0,0,0,0,0,1,1,10,1,1,1,1,1,10,5,1,1,1,1,1,1,2,2,2,2,2,2,3,2
URY,2022,7,2,6,858104,2,0,0,0,1,0,1,1,1,1,1,1,1,1,1,7,1,7,5,1,1,2,1,3,4,1,2,3,-1,2
URY,2022,7,2,6,858104,2,0,0,0,1,0,3,8,1,8,1,6,9,10,9,5,5,10,5,10,1,2,2,2,4,2,1,2,3,2
URY,2022,7,2,6,858104,2,0,0,0,1,0,1,10,10,1,1,1,1,1,10,1,1,5,1,1,1,2,2,2,2,2,3,3,1,2
URY,2022,7,2,6,858104,2,0,0,0,0,0,1,3,1,6,1,1,1,1,6,1,1,2,1,1,1,1,1,3,3,2,4,2,2,2
URY,2022,7,2,6,858103,1,0,0,0,1,0,2,-1,1,8,1,1,1,1,5,1,-2,1,1,-1,1,1,1,3,4,1,1,3,3,1
URY,2022,7,2,6,858103,1,0,0,0,1,0,1,-1,3,5,1,1,1,1,4,1,5,8,4,4,2,1,2,4,4,4,-1,2,2,3
URY,2022,7,2,3,858104,2,0,0,0,0,0,2,5,1,5,1,1,1,1,-1,1,8,8,5,3,1,3,2,2,2,2,2,2,2,2
URY,2022,7,2,2,858104,2,0,0,0,1,0,1,1,1,1,1,1,1,1,5,5,10,10,5,1,2,4,2,3,3,2,3,3,3,3
URY,2022,7,2,4,858104,2,0,0,0,0,0,1,4,3,3,1,1,1,1,7,3,1,7,5,1,1,4,3,3,4,3,4,3,4,3
URY,2022,7,2,6,858107,3,0,0,0,1,0,3,7,8,5,1,1,1,1,9,5,10,10,9,1,1,4,4,4,2,2,2,2,2,1
URY,2022,7,2,6,858106,3,0,0,0,1,0,2,10,10,5,1,1,1,1,10,10,-2,8,10,8,2,2,1,2,2,1,1,1,2,1
URY,2022,7,2,6,858108,3,0,0,0,0,0,2,8,8,5,1,1,1,1,10,6,1,8,7,1,2,3,3,3,3,3,2,2,4,2
URY,2022,7,2,6,858106,3,0,0,0,1,0,2,10,10,1,1,5,1,1,10,1,10,10,5,5,1,4,2,4,1,1,2,1,2,1
URY,2022,7,1,3,858103,1,0,0,0,0,0,1,1,10,1,1,1,1,1,1,1,1,5,1,1,1,2,4,4,4,4,4,4,4,4
URY,2022,7,2,4,858108,3,0,0,0,1,0,1,9,10,6,1,1,5,1,10,8,8,10,5,1,2,4,4,4,2,4,1,2,-1,1
URY,2022,7,2,4,858109,3,0,0,0,0,0,2,5,6,5,1,5,1,1,10,5,10,10,5,1,2,3,3,3,3,2,2,1,3,2
URY,2022,7,2,5,858104,2,0,0,0,0,0,2,-1,6,8,1,1,1,1,10,5,-1,10,7,1,2,4,2,2,2,2,2,2,-1,2
URY,2022,7,2,4,858104,2,0,0,0,0,0,1,1,1,1,3,10,1,1,10,1,5,10,10,5,1,3,3,3,4,1,1,3,3,3
URY,2022,7,2,4,858104,2,0,0,0,1,0,1,2,10,1,1,1,1,1,10,7,1,10,1,6,1,4,3,4,4,2,4,3,4,4
URY,2022,7,2,6,858102,1,0,0,1,1,1,1,1,10,1,10,1,1,1,5,1,1,7,1,1,1,2,4,2,2,1,2,2,3,2
URY,2022,7,2,6,858102,1,0,0,0,0,0,1,-1,10,10,1,10,1,1,10,10,10,10,-1,1,1,1,4,1,2,1,-1,1,1,4
URY,2022,7,1,6,858105,3,0,0,1,1,0,1,-2,10,1,1,1,1,1,-2,1,10,-2,10,-2,1,4,3,3,4,2,-2,1,4,2
URY,2022,7,2,6,858108,3,0,0,0,1,0,1,6,7,1,1,1,1,1,5,2,7,10,10,9,1,3,2,2,2,2,2,2,2,1
URY,2022,7,2,6,858106,3,0,0,0,1,0,1,5,6,1,1,2,1,1,-2,1,2,-2,2,1,1,1,1,2,4,2,2,3,1,2
URY,2022,7,2,6,858106,3,0,0,0,1,0,1,6,4,2,1,1,3,1,6,1,2,10,5,2,2,2,2,3,3,2,2,-1,2,2
URY,2022,7,2,4,858102,1,0,0,0,1,0,1,4,1,6,1,-2,1,1,1,1,1,1,1,1,1,1,1,3,4,1,4,3,3,3
URY,2022,7,2,5,858109,3,0,0,0,1,0,2,9,7,5,1,1,1,1,10,2,5,10,2,2,1,3,3,2,2,2,1,2,2,2
URY,2022,7,2,5,858108,3,0,0,0,0,0,2,7,10,5,1,1,1,1,10,2,8,8,8,5,1,3,3,3,2,2,2,2,2,2
URY,2022,7,2,4,858106,3,0,0,0,0,0,2,7,6,5,3,4,3,1,-2,2,6,6,3,3,2,3,3,3,3,3,1,2,2,1
URY,2022,7,2,4,858108,3,0,0,0,1,0,2,8,3,3,3,1,3,1,10,5,10,10,6,4,2,3,4,1,2,2,2,2,2,2
URY,2022,7,2,5,858109,3,0,0,0,0,0,3,4,6,3,2,2,1,1,10,10,10,10,10,10,2,4,4,4,3,3,3,3,4,3
URY,2022,7,2,5,858108,3,0,0,0,0,0,2,9,10,1,1,1,1,1,10,10,5,10,5,5,1,3,4,4,2,2,2,2,3,1
URY,2022,7,2,6,858108,3,0,0,0,0,0,2,5,6,4,1,1,2,1,-2,6,1,8,5,5,1,2,2,-2,4,3,2,2,2,3
URY,2022,7,2,6,858106,3,0,0,0,0,0,2,8,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,2,2,1
URY,2022,7,2,6,858108,3,0,0,0,0,0,1,1,1,1,1,1,1,1,-2,5,2,-2,-2,1,1,3,1,3,4,1,3,3,1,3
URY,2022,7,2,6,858103,1,0,1,0,0,0,1,10,6,7,5,6,2,3,3,3,1,4,7,3,2,1,4,4,4,4,4,3,3,4
URY,2022,7,2,3,858104,2,0,0,0,1,0,1,-1,5,6,1,1,1,1,6,6,7,7,9,3,2,4,2,2,4,2,2,4,3,2
URY,2022,7,2,4,858107,3,0,0,0,1,0,2,10,6,7,1,1,1,1,10,1,1,5,8,1,1,3,2,2,4,1,3,4,2,2
URY,2022,7,2,5,858108,3,0,0,0,1,0,2,5,2,1,1,1,1,1,5,1,5,5,5,1,1,3,2,3,4,1,1,2,2,2
URY,2022,7,2,4,858108,3,0,0,0,1,0,2,4,6,2,1,1,1,1,6,1,1,5,1,1,-3,1,1,2,4,2,1,1,1,1
URY,2022,7,1,4,858103,1,0,0,0,0,0,2,10,1,10,1,1,1,1,5,5,5,5,1,1,1,4,2,4,4,2,2,2,2,2
URY,2022,7,2,5,858108,3,0,0,0,0,0,2,9,9,5,9,1,1,1,10,5,4,10,6,1,1,1,1,1,3,1,1,1,1,1
URY,2022,7,2,5,858108,3,0,0,0,1,0,1,8,10,1,1,1,1,1,5,1,8,10,8,1,1,2,1,2,4,1,1,2,1,2
URY,2022,7,2,4,858108,3,0,0,0,0,0,1,1,3,7,1,2,1,2,8,8,8,8,8,1,1,2,2,2,2,2,2,2,2,2
URY,2022,7,2,4,858108,3,0,0,0,0,0,1,6,2,8,7,7,6,1,7,6,7,6,6,7,1,3,3,4,4,3,3,3,3,3
URY,2022,7,2,5,858106,3,0,0,0,1,0,1,5,5,7,2,4,2,1,10,5,9,10,8,1,1,2,3,2,2,2,3,3,3,2
URY,2022,7,2,2,858103,1,0,0,0,1,0,1,7,5,5,9,1,3,1,4,3,7,6,7,4,2,4,4,4,3,3,3,3,2,3
URY,2022,7,2,2,858103,1,0,0,0,0,0,2,10,10,10,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,3,3,1,3
URY,2022,7,2,5,858104,2,0,0,0,1,0,1,9,3,9,7,8,8,1,1,1,8,1,-1,1,1,1,3,3,4,3,3,1,3,1
URY,2022,7,1,5,858104,2,0,0,0,0,0,2,1,1,1,1,1,5,1,10,5,5,10,5,5,1,1,1,4,4,1,1,1,1,1
URY,2022,7,2,5,858104,2,0,0,0,1,0,1,10,10,5,3,1,1,1,8,5,-1,8,5,1,2,2,2,3,2,2,3,2,2,2
URY,2022,7,2,5,858104,2,0,0,0,1,0,3,3,10,1,10,1,1,1,10,10,10,10,5,1,3,3,-1,4,2,3,3,3,3,3
URY,2022,7,2,5,858104,2,0,0,0,1,0,1,9,8,4,1,1,1,1,10,5,9,10,3,-2,1,3,2,2,1,2,2,1,2,1
URY,2022,7,2,5,858104,2,0,0,0,1,0,2,1,10,1,1,1,1,1,10,10,10,10,8,1,1,4,4,4,1,4,2,4,4,4
URY,2022,7,2,5,858104,2,0,0,0,1,0,1,5,6,5,1,1,1,1,5,5,1,10,5,1,1,1,3,3,2,2,2,2,2,2
URY,2022,7,2,5,858103,1,0,0,0,0,0,1,-1,-1,-1,1,1,1,1,-1,-1,1,10,1,1,1,1,2,3,4,4,4,3,3,4
URY,2022,7,2,5,858103,1,0,0,0,1,0,1,10,10,1,1,1,1,1,10,1,10,8,10,1,1,3,4,3,2,2,2,2,2,2
URY,2022,7,2,2,858102,1,0,0,1,1,0,2,-1,3,8,6,8,8,7,9,7,5,7,-2,7,2,2,3,2,4,2,4,3,3,3
URY,2022,7,1,6,858108,3,0,0,0,0,0,2,2,2,2,1,1,2,1,10,6,2,6,1,1,1,4,2,4,2,2,2,3,4,2
URY,2022,7,2,2,858108,3,0,0,0,0,0,2,9,10,5,1,1,1,1,10,5,10,7,1,5,2,2,4,4,1,4,3,3,3,2
URY,2022,7,2,5,858102,1,0,0,0,1,0,1,-1,1,10,1,1,1,1,10,7,10,10,7,1,1,4,4,4,4,2,4,2,4,4
URY,2022,7,2,4,858104,2,0,0,0,0,0,1,4,6,3,1,1,1,1,8,1,4,7,4,5,1,2,1,2,4,2,2,2,3,2
URY,2022,7,2,5,858104,2,0,0,0,0,0,1,-1,10,2,1,1,1,1,-2,1,1,6,-2,1,2,4,4,3,-1,-2,-1,3,-1,2
URY,2022,7,2,5,858104,2,0,0,0,0,0,2,6,1,1,1,1,1,1,10,10,1,10,1,1,1,1,1,1,4,1,2,1,2,2
URY,2022,7,2,5,858105,3,0,0,0,0,0,1,5,6,1,1,1,1,1,9,5,1,9,1,1,1,3,-2,3,3,2,4,2,4,2
URY,2022,7,2,5,858108,3,0,0,0,0,0,2,10,10,1,1,1,1,1,10,10,10,10,10,5,1,4,4,4,3,3,3,1,2,1
URY,2022,7,2,6,858104,2,0,0,0,1,0,1,1,1,1,1,1,1,1,10,10,10,10,10,10,2,3,4,3,4,4,4,4,4,2
URY,2022,7,2,6,858104,2,0,0,0,1,0,3,10,6,1,2,1,1,1,5,3,7,8,10,6,1,4,4,4,2,2,3,1,2,2
URY,2022,7,2,6,858104,2,0,0,0,1,0,3,5,3,8,3,1,1,1,7,4,6,6,6,1,1,3,2,2,2,2,2,2,2,1
URY,2022,7,2,6,858104,2,0,0,0,1,0,1,-1,6,4,1,-1,-1,1,1,10,9,10,1,1,1,4,4,2,-1,4,4,4,4,4
URY,2022,7,2,6,858105,3,0,0,0,1,0,2,8,6,3,1,1,1,1,8,1,6,8,6,3,1,3,3,3,2,2,1,2,3,1
URY,2022,7,2,6,858104,2,0,0,0,1,0,2,6,6,2,1,1,1,1,-1,1,1,9,3,1,1,3,2,2,1,2,1,1,2,-1
URY,2022,7,2,6,858104,2,0,0,0,0,0,2,6,6,5,1,1,1,1,6,8,10,6,6,1,1,2,2,3,2,3,2,2,3,2
URY,2022,7,2,6,858104,2,0,0,0,0,0,1,10,10,1,1,1,1,1,10,10,10,10,10,1,4,3,4,4,1,3,4,3,4,4
URY,2022,7,2,6,858104,2,0,0,0,0,0,2,10,10,5,10,1,1,1,10,1,10,10,10,-2,3,4,4,4,2,4,4,1,4,3
URY,2022,7,2,6,858104,2,0,0,0,1,0,3,5,1,5,1,1,1,1,8,1,1,1,1,1,2,2,4,4,2,4,3,2,4,2
URY,2022,7,2,6,858104,2,0,0,0,0,0,1,10,10,1,1,1,1,1,2,1,1,1,10,1,1,3,4,4,1,4,2,2,2,2
URY,2022,7,2,6,858104,2,0,0,0,1,0,2,-1,4,4,1,1,1,1,-2,5,1,7,4,5,1,3,4,3,4,2,3,3,4,3
URY,2022,7,2,6,858104,2,0,0,0,1,0,1,-1,3,4,5,1,1,1,1,5,5,8,5,4,1,1,1,1,2,2,1,1,3,1
URY,2022,7,2,6,858104,2,0,0,0,1,0,1,10,8,1,1,1,1,1,3,1,1,10,1,1,1,2,4,4,4,4,4,4,4,4
URY,2022,7,2,2,858103,1,0,0,0,0,0,1,1,10,1,5,5,1,1,10,10,8,10,10,3,1,1,3,1,1,3,1,2,2,1
URY,2022,7,2,4,858102,1,0,0,0,0,0,2,9,2,1,1,1,1,1,1,1,1,5,10,5,3,4,4,2,3,2,2,2,2,3
URY,2022,7,2,5,858102,1,0,0,0,1,0,2,1,1,1,1,1,1,1,10,10,1,10,10,1,1,1,1,3,4,1,3,4,1,1
URY,2022,7,2,4,858102,1,0,0,0,1,0,1,7,1,1,1,1,1,1,10,1,1,10,6,1,1,3,1,4,4,1,-1,-1,4,1
URY,2022,7,2,4,858104,2,0,0,0,0,0,1,1,10,1,10,5,1,1,1,1,1,10,1,1,2,1,2,4,4,3,3,3,-1,4
URY,2022,7,2,5,858108,3,0,0,0,0,0,3,5,3,5,1,1,1,1,4,1,10,10,5,1,1,3,2,2,3,2,3,3,1,3
URY,2022,7,2,6,858104,2,0,0,0,1,1,3,5,6,10,1,6,1,1,1,1,1,5,1,1,1,1,2,4,4,2,2,2,4,2
URY,2022,7,2,4,858105,3,0,0,0,1,0,1,-1,6,10,1,1,1,1,10,-1,1,10,10,-1,1,4,-1,-1,4,-1,-1,-1,-1,-1
URY,2022,7,2,6,858104,2,0,0,0,1,0,1,4,4,6,2,3,4,1,10,4,5,10,6,6,1,2,2,2,2,2,3,3,2,-1
URY,2022,7,2,6,858104,2,0,0,0,1,0,3,2,6,1,1,1,3,1,7,5,6,5,5,1,1,2,1,2,4,1,1,2,2,1
URY,2022,7,2,6,858104,2,0,0,0,1,0,3,1,3,1,1,3,3,1,6,5,8,8,8,1,1,2,1,1,4,1,1,2,1,1
URY,2022,7,2,6,858104,2,0,0,0,1,0,1,6,2,7,1,2,1,1,10,7,6,10,8,3,2,3,3,3,4,2,3,3,2,3
URY,2022,7,2,6,858104,2,0,0,1,1,0,1,2,3,1,1,1,1,1,7,2,1,4,1,1,1,1,1,2,4,1,1,2,2,1
URY,2022,7,2,6,858104,2,0,0,0,0,0,2,3,10,1,1,1,1,1,10,1,10,10,10,1,1,4,1,2,4,1,1,1,1,1
URY,2022,7,2,6,858108,3,0,0,0,1,0,1,10,1,1,1,10,1,1,10,6,10,10,10,5,1,4,3,3,3,3,3,3,4,1
URY,2022,7,2,6,858106,3,0,0,0,0,0,2,1,10,10,8,1,1,1,8,5,8,9,9,5,1,3,4,4,1,4,4,2,4,4
URY,2022,7,2,6,858106,3,0,0,0,0,0,2,-1,3,10,1,1,1,1,10,8,7,10,8,1,2,3,4,4,3,3,2,2,3,3
URY,2022,7,2,6,858106,3,0,0,0,0,0,2,-1,8,5,1,6,1,1,-1,6,6,9,9,5,2,4,4,3,3,3,2,2,3,1
URY,2022,7,2,6,858107,3,0,0,0,0,0,3,4,6,10,1,1,1,1,7,5,6,8,10,1,2,4,4,4,1,4,4,2,4,2
URY,2022,7,2,6,858108,3,0,0,0,0,0,2,9,10,1,1,1,2,1,10,-1,1,9,1,3,4,4,4,-2,1,3,-2,1,3,4
URY,2022,7,2,6,858109,3,0,0,0,0,0,2,5,10,5,1,1,1,1,10,10,10,10,10,5,2,4,4,4,1,1,1,1,1,1
URY,2022,7,2,6,858108,3,0,0,0,1,0,2,6,8,3,1,3,1,1,10,6,6,8,4,3,1,3,3,2,2,2,1,1,3,1
URY,2022,7,2,6,858108,3,0,0,0,0,0,1,10,10,10,8,1,1,1,10,8,10,10,10,8,2,4,4,2,1,4,2,1,4,2
URY,2022,7,2,2,858103,1,0,0,0,0,0,1,5,7,5,1,1,1,1,8,2,1,5,1,7,1,2,2,4,2,2,2,2,4,2
URY,2022,7,2,4,858103,1,0,0,0,1,0,1,4,6,6,1,1,1,1,5,1,9,10,9,4,1,2,2,2,3,2,2,2,2,2
URY,2022,7,2,4,858103,1,0,0,0,1,0,1,6,3,6,1,1,6,1,8,1,9,5,1,1,2,1,4,4,4,3,4,4,4,4
URY,2022,7,2,6,858107,3,0,0,0,0,0,1,7,-1,-1,1,1,1,9,-1,-1,-1,8,1,8,1,1,-1,3,2,2,3,2,-1,2
URY,2022,7,2,6,858106,3,0,0,0,1,0,1,8,5,5,1,1,1,1,9,7,9,9,9,1,1,3,4,2,2,2,1,3,2,1
URY,2022,7,2,6,858107,3,0,0,0,0,0,3,1,8,5,1,1,1,1,10,10,10,10,10,1,1,4,3,3,3,3,-1,4,4,4
URY,2022,7,2,5,858102,1,0,0,0,1,0,2,5,5,6,2,5,4,1,9,10,6,8,5,5,1,1,2,3,2,2,2,3,2,1
URY,2022,7,2,6,858108,3,0,0,0,0,0,2,5,1,8,1,1,1,1,8,5,5,10,6,1,1,4,2,3,4,2,3,4,2,1
URY,2022,7,2,6,858109,3,0,0,0,0,0,2,5,4,7,1,1,1,1,5,5,8,9,5,1,2,2,2,2,4,2,2,3,2,1
URY,2022,7,2,6,858108,3,0,0,0,1,0,2,8,10,1,1,4,1,1,10,7,10,10,10,10,3,4,4,4,4,3,3,4,3,3
URY,2022,7,2,6,858108,3,0,0,0,0,0,2,5,6,5,1,1,1,1,9,8,5,8,7,1,1,2,2,2,2,2,2,2,2,2
URY,2022,7,2,6,858108,3,0,0,0,1,1,1,10,1,10,1,1,1,1,-2,-2,1,10,1,1,1,1,2,4,4,2,2,3,2,4
URY,2022,7,2,6,858102,1,0,0,0,1,0,1,-1,2,6,1,10,1,1,10,1,1,10,-1,1,1,3,1,4,4,2,4,2,2,4
URY,2022,7,2,6,858102,1,0,0,0,0,0,1,-1,10,10,-1,10,1,1,10,-1,1,-1,10,1,1,2,4,4,4,3,4,3,4,4
URY,2022,7,1,5,858104,2,0,0,0,1,0,1,1,1,1,1,1,1,1,10,9,10,10,10,1,1,2,4,4,4,2,4,4,4,3
URY,2022,7,2,2,858103,1,0,0,0,0,0,3,3,5,9,1,1,1,1,1,5,5,5,5,-1,2,2,4,4,4,2,2,2,2,2
URY,2022,7,2,3,858103,1,0,0,0,0,0,2,1,1,5,1,1,1,1,10,5,1,10,1,1,1,4,4,4,4,2,4,4,4,2
URY,2022,7,2,5,858104,2,0,0,0,1,0,1,7,10,3,1,1,1,1,10,5,10,10,10,1,1,4,4,4,4,4,2,2,4,2
URY,2022,7,2,3,858108,3,0,0,0,0,0,2,5,6,-1,5,5,5,5,5,5,5,5,5,3,1,2,2,3,3,3,3,3,3,3
URY,2022,7,2,3,858106,3,0,0,0,1,0,1,1,10,10,1,1,1,1,9,1,5,9,1,5,1,3,2,3,2,2,2,2,2,2
URY,2022,7,2,2,858104,2,0,0,0,1,0,1,2,10,5,2,7,1,1,10,1,5,10,1,1,1,3,4,3,3,3,3,3,3,3
URY,2022,7,2,3,858103,1,0,0,0,1,0,1,5,10,5,2,5,1,1,10,5,5,5,10,5,4,4,4,4,4,4,4,4,4,4
URY,2022,7,2,2,858103,1,0,0,0,1,0,1,6,10,4,5,4,5,1,1,1,9,2,8,9,1,3,4,3,2,3,4,4,2,4
URY,2022,7,2,5,858104,2,0,0,0,0,0,1,-1,1,1,1,1,1,5,5,5,8,1,5,1,3,1,1,2,2,2,-2,-2,2,2
